id,occ_date,occ_year,premises_type,bike_cost,cost_group
22874,2020-06-02,2020,House,300,<500
22875,2020-06-02,2020,Outside,250,<500
22876,2020-06-02,2020,Outside,250,<500
22877,2020-06-01,2020,Apartment,400,<500
22878,2020-05-23,2020,Apartment,2000,2000<
22879,2020-05-22,2020,Apartment,849,500<1000
22880,2020-06-03,2020,Apartment,606.98,500<1000
22881,2020-06-03,2020,Other,650,500<1000
22882,2020-05-31,2020,Apartment,350,<500
22884,2020-06-03,2020,Outside,2500,2000<
22887,2020-06-01,2020,Apartment,400,<500
22889,2020-06-03,2020,Apartment,5000,2000<
22890,2020-06-02,2020,Outside,250,<500
22893,2020-05-27,2020,Apartment,550,500<1000
22894,2020-06-01,2020,Outside,680,500<1000
22895,2020-06-03,2020,House,200,<500
22896,2020-06-03,2020,Apartment,2500,2000<
22898,2020-06-04,2020,Commercial,200,<500
22900,2020-06-03,2020,Outside,1220.4,1000<1500
22901,2020-05-22,2020,Apartment,400,<500
22902,2020-06-04,2020,Apartment,825,500<1000
22904,2020-05-29,2020,Apartment,300,<500
22905,2020-06-03,2020,Apartment,1051,1000<1500
22907,2020-06-04,2020,Outside,4500,2000<
22908,2020-06-03,2020,Other,500,500<1000
22910,2020-06-04,2020,Outside,600,500<1000
22911,2020-06-02,2020,Other,575,500<1000
22912,2020-06-01,2020,Apartment,500,500<1000
22913,2020-06-03,2020,Other,219.99,<500
22914,2020-06-03,2020,Other,219.99,<500
22915,2020-06-05,2020,Outside,500,500<1000
22917,2020-06-04,2020,Apartment,350,<500
22918,2020-06-05,2020,Other,675,500<1000
22919,2020-06-05,2020,Outside,1000,1000<1500
22920,2020-05-28,2020,Apartment,250,<500
22921,2020-05-28,2020,Apartment,280,<500
22922,2020-06-06,2020,Apartment,1250,1000<1500
22923,2020-05-29,2020,Apartment,200,<500
22924,2020-04-06,2020,Apartment,200,<500
22925,2020-06-06,2020,Apartment,400,<500
22928,2020-06-06,2020,House,500,500<1000
22929,2020-06-06,2020,Commercial,500,500<1000
22931,2020-06-06,2020,Commercial,900,500<1000
22933,2020-06-06,2020,House,200,<500
22934,2020-06-06,2020,Educational,200,<500
22935,2020-06-07,2020,House,2000,2000<
22936,2020-06-07,2020,Apartment,1000,1000<1500
22937,2020-06-07,2020,House,2000,2000<
22938,2020-06-06,2020,House,600,500<1000
22939,2020-06-07,2020,House,1000,1000<1500
22940,2020-06-07,2020,Commercial,850,500<1000
22942,2020-06-06,2020,Other,650,500<1000
22943,2020-06-07,2020,Other,1012,1000<1500
22944,2020-06-06,2020,Apartment,1250,1000<1500
22945,2020-06-07,2020,Apartment,800,500<1000
22946,2020-06-06,2020,Outside,3000,2000<
22947,2020-06-08,2020,Outside,1200,1000<1500
22948,2020-06-04,2020,Outside,2500,2000<
22949,2020-05-27,2020,Outside,2000,2000<
22950,2020-05-27,2020,Outside,2000,2000<
22951,2020-06-06,2020,Apartment,1800,1500<2000
22952,2020-05-27,2020,Apartment,619.99,500<1000
22953,2020-06-06,2020,Apartment,800,500<1000
22954,2020-06-07,2020,Apartment,800,500<1000
22955,2020-06-07,2020,Transit,599.99,500<1000
22956,2020-06-06,2020,Outside,500,500<1000
22957,2020-06-07,2020,Apartment,570,500<1000
22958,2020-06-07,2020,House,700,500<1000
22959,2020-06-08,2020,Apartment,700,500<1000
22960,2020-06-07,2020,Apartment,739.99,500<1000
22961,2020-06-08,2020,Outside,250,<500
22962,2020-06-08,2020,Educational,650,500<1000
22963,2020-06-08,2020,Commercial,1000,1000<1500
22964,2020-06-07,2020,Apartment,700,500<1000
22965,2020-06-06,2020,Apartment,400,<500
22966,2020-05-31,2020,Apartment,1000,1000<1500
22969,2020-06-05,2020,Outside,650,500<1000
22970,2020-06-08,2020,Outside,1000,1000<1500
22971,2020-06-08,2020,House,1000,1000<1500
22972,2020-06-08,2020,Outside,1400,1000<1500
22973,2020-06-02,2020,Apartment,200,<500
22974,2020-05-31,2020,Apartment,1000,1000<1500
22975,2020-06-08,2020,Outside,1000,1000<1500
22976,2020-06-08,2020,Outside,1000,1000<1500
22977,2020-05-31,2020,Apartment,1000,1000<1500
22978,2020-06-02,2020,Apartment,200,<500
22979,2020-06-05,2020,House,150,<500
22980,2020-06-02,2020,House,750,500<1000
22981,2020-06-06,2020,Outside,4000,2000<
22983,2020-06-07,2020,Apartment,900,500<1000
22984,2020-06-08,2020,Commercial,1500,1500<2000
22985,2020-06-09,2020,Outside,200,<500
22986,2020-06-06,2020,Apartment,600,500<1000
22987,2020-06-09,2020,House,1300,1000<1500
22988,2020-06-09,2020,House,1000,1000<1500
22989,2020-06-08,2020,House,1000,1000<1500
22991,2020-06-01,2020,Apartment,500,500<1000
22992,2020-06-06,2020,Other,800,500<1000
22993,2020-06-09,2020,Apartment,749.99,500<1000
22994,2020-06-07,2020,Commercial,100,<500
22995,2020-06-06,2020,Apartment,1000,1000<1500
22996,2020-06-09,2020,Other,800,500<1000
22997,2020-06-10,2020,Other,450,<500
22998,2020-06-01,2020,Apartment,498,<500
22999,2020-06-09,2020,Apartment,642,500<1000
23000,2020-06-09,2020,House,706,500<1000
23001,2020-06-09,2020,Apartment,858,500<1000
23002,2020-06-08,2020,Outside,800,500<1000
23003,2020-06-09,2020,Outside,500,500<1000
23004,2020-06-09,2020,House,250,<500
23005,2020-06-05,2020,Commercial,1799.99,1500<2000
23006,2020-06-05,2020,Apartment,350,<500
23007,2020-06-09,2020,Apartment,282,<500
23008,2020-06-09,2020,House,926.59,500<1000
23010,2020-06-06,2020,House,1250,1000<1500
23011,2020-06-07,2020,Outside,1000,1000<1500
23012,2020-06-09,2020,House,60,<500
23013,2020-06-07,2020,Outside,460,<500
23014,2020-06-05,2020,Apartment,3000,2000<
23015,2020-06-05,2020,Apartment,789.87,500<1000
23016,2020-06-07,2020,Apartment,350,<500
23017,2020-06-09,2020,Apartment,3389.99,2000<
23018,2020-05-20,2020,Apartment,600,500<1000
23019,2020-06-11,2020,Outside,111,<500
23020,2020-06-11,2020,Commercial,2000,2000<
23021,2020-06-10,2020,House,1337,1000<1500
23022,2020-06-11,2020,Apartment,700,500<1000
23023,2020-06-11,2020,Outside,2500,2000<
23024,2020-05-25,2020,House,500,500<1000
23025,2020-06-10,2020,Other,389,<500
23026,2020-06-10,2020,Apartment,1000,1000<1500
23027,2020-06-10,2020,Apartment,50,<500
23028,2020-06-04,2020,Apartment,850,500<1000
23029,2020-06-09,2020,Apartment,700,500<1000
23030,2020-06-12,2020,Apartment,750,500<1000
23031,2020-06-06,2020,Outside,3000,2000<
23032,2020-06-06,2020,Outside,3000,2000<
23033,2020-06-12,2020,Other,1400,1000<1500
23034,2020-06-12,2020,Apartment,600,500<1000
23035,2020-06-11,2020,Outside,500,500<1000
23037,2020-06-12,2020,Apartment,500,500<1000
23038,2020-06-08,2020,Outside,500,500<1000
23039,2020-06-09,2020,Apartment,260,<500
23040,2020-06-11,2020,Commercial,894.95,500<1000
23041,2020-06-11,2020,Outside,15255,2000<
23042,2020-06-12,2020,Apartment,110,<500
23044,2020-06-12,2020,Apartment,470,<500
23045,2020-06-11,2020,Apartment,3600,2000<
23046,2020-06-09,2020,Other,450,<500
23047,2020-01-01,2020,Apartment,800,500<1000
23048,2020-06-13,2020,Apartment,1200,1000<1500
23049,2020-06-13,2020,Apartment,180,<500
23051,2020-06-12,2020,Apartment,300,<500
23052,2020-06-03,2020,Apartment,200,<500
23053,2020-06-07,2020,Commercial,2600,2000<
23054,2020-06-13,2020,Apartment,2500,2000<
23055,2020-06-12,2020,Commercial,200,<500
23056,2020-02-11,2020,Other,700,500<1000
23057,2020-06-12,2020,Other,150,<500
23058,2020-06-14,2020,Outside,230,<500
23059,2020-06-13,2020,House,499,<500
23060,2020-06-12,2020,Apartment,1500,1500<2000
23061,2020-06-14,2020,Commercial,338,<500
23062,2020-06-13,2020,House,499,<500
23063,2020-06-13,2020,House,499,<500
23064,2020-06-14,2020,Outside,200,<500
23065,2020-06-11,2020,Outside,3000,2000<
23066,2020-06-12,2020,Apartment,950,500<1000
23067,2020-06-10,2020,House,1000,1000<1500
23068,2020-06-14,2020,Outside,1200,1000<1500
23069,2020-06-14,2020,Apartment,600,500<1000
23070,2020-06-14,2020,House,150,<500
23071,2020-06-14,2020,Apartment,10000,2000<
23072,2020-06-07,2020,Apartment,799.99,500<1000
23073,2020-06-14,2020,Outside,1200,1000<1500
23074,2020-06-12,2020,Other,550,500<1000
23075,2020-06-11,2020,Apartment,1400,1000<1500
23076,2020-06-11,2020,Apartment,1600,1500<2000
23077,2020-06-06,2020,Apartment,750,500<1000
23078,2020-06-07,2020,Apartment,250,<500
23079,2020-06-11,2020,Apartment,1600,1500<2000
23080,2020-06-10,2020,Apartment,359,<500
23081,2020-06-06,2020,Apartment,750,500<1000
23082,2020-06-15,2020,Outside,700,500<1000
23083,2020-06-14,2020,Outside,750,500<1000
23084,2020-06-15,2020,House,300,<500
23085,2020-06-14,2020,House,700,500<1000
23086,2020-06-14,2020,Apartment,1500,1500<2000
23087,2020-06-14,2020,Outside,750,500<1000
23088,2020-06-06,2020,Apartment,750,500<1000
23091,2020-06-14,2020,Apartment,650,500<1000
23092,2020-06-14,2020,House,747.94,500<1000
23093,2020-06-11,2020,Apartment,1400,1000<1500
23094,2020-03-10,2020,Apartment,1200,1000<1500
23095,2020-06-13,2020,Apartment,860,500<1000
23096,2020-06-10,2020,Other,1300,1000<1500
23097,2020-06-14,2020,Apartment,2000,2000<
23098,2020-06-15,2020,Outside,900,500<1000
23099,2020-06-15,2020,Apartment,399.99,<500
23100,2020-06-12,2020,Commercial,565,500<1000
23101,2020-06-13,2020,Apartment,395,<500
23102,2020-06-11,2020,Other,500,500<1000
23103,2020-06-07,2020,Outside,1000,1000<1500
23104,2020-06-10,2020,Outside,700,500<1000
23105,2020-04-12,2020,Apartment,400,<500
23106,2020-06-09,2020,Apartment,485,<500
23107,2020-06-16,2020,Apartment,820,500<1000
23109,2020-06-17,2020,Apartment,300,<500
23111,2020-06-13,2020,Apartment,1000,1000<1500
23112,2020-06-17,2020,House,2000,2000<
23113,2020-06-11,2020,Outside,6000,2000<
23114,2020-06-15,2020,Apartment,600,500<1000
23115,2020-06-17,2020,Apartment,400,<500
23116,2020-06-17,2020,Other,500,500<1000
23119,2020-06-17,2020,Apartment,800,500<1000
23120,2020-06-17,2020,Apartment,800,500<1000
23121,2020-06-17,2020,Outside,3500,2000<
23122,2020-06-16,2020,Apartment,500,500<1000
23123,2020-06-14,2020,Apartment,629,500<1000
23125,2020-06-16,2020,Apartment,720,500<1000
23126,2020-06-16,2020,Apartment,100,<500
23128,2020-03-01,2020,Apartment,400,<500
23129,2020-06-17,2020,Other,1132,1000<1500
23130,2020-06-17,2020,Outside,980,500<1000
23133,2020-06-18,2020,Outside,300,<500
23134,2020-05-24,2020,Commercial,1500,1500<2000
23135,2020-06-18,2020,Outside,500,500<1000
23136,2020-05-21,2020,Other,600,500<1000
23138,2020-06-17,2020,House,460,<500
23139,2020-06-18,2020,Other,564.98,500<1000
23140,2020-06-18,2020,House,600,500<1000
23141,2020-06-17,2020,Outside,300,<500
23142,2020-06-17,2020,Apartment,500,500<1000
23143,2020-06-16,2020,Outside,359.99,<500
23144,2020-06-18,2020,Other,800,500<1000
23145,2020-06-15,2020,Apartment,1500,1500<2000
23146,2020-06-16,2020,House,400,<500
23148,2020-06-15,2020,Outside,600,500<1000
23149,2020-06-18,2020,Outside,1049.77,1000<1500
23150,2020-06-16,2020,Outside,1000,1000<1500
23151,2020-06-19,2020,Apartment,630,500<1000
23152,2020-06-06,2020,House,500,500<1000
23153,2020-06-19,2020,Other,750,500<1000
23154,2020-06-19,2020,House,1100,1000<1500
23155,2020-06-19,2020,Educational,1000,1000<1500
23156,2020-06-20,2020,Outside,240,<500
23157,2020-06-19,2020,Educational,1000,1000<1500
23158,2020-06-21,2020,Apartment,700,500<1000
23159,2020-06-21,2020,House,400,<500
23160,2020-06-21,2020,Outside,330,<500
23161,2020-06-21,2020,House,2000,2000<
23162,2020-06-21,2020,Commercial,150,<500
23163,2020-06-19,2020,Commercial,1200,1000<1500
23164,2020-06-18,2020,Commercial,2000,2000<
23165,2020-06-16,2020,Other,500,500<1000
23166,2020-06-21,2020,Commercial,600,500<1000
23167,2020-06-20,2020,Apartment,350,<500
23168,2020-06-22,2020,House,1000,1000<1500
23170,2020-06-22,2020,Outside,1500,1500<2000
23172,2020-06-22,2020,Commercial,240,<500
23173,2020-06-21,2020,Outside,500,500<1000
23174,2020-06-22,2020,Commercial,240,<500
23175,2020-06-21,2020,House,1900,1500<2000
23176,2020-06-21,2020,House,2000,2000<
23177,2020-06-20,2020,Outside,745,500<1000
23178,2020-06-16,2020,Other,430,<500
23179,2020-06-21,2020,Apartment,1000,1000<1500
23180,2020-06-22,2020,Outside,560,500<1000
23181,2020-06-01,2020,Apartment,2000,2000<
23182,2020-06-21,2020,Apartment,2500,2000<
23183,2020-06-22,2020,Apartment,800,500<1000
23184,2020-06-21,2020,House,12,<500
23185,2020-06-22,2020,House,1500,1500<2000
23186,2020-06-21,2020,Outside,500,500<1000
23187,2020-06-20,2020,Apartment,445,<500
23189,2020-05-24,2020,Apartment,1000,1000<1500
23190,2020-06-21,2020,Outside,500,500<1000
23191,2020-06-21,2020,Outside,1400,1000<1500
23192,2020-06-22,2020,Apartment,300,<500
23193,2020-06-20,2020,Outside,750,500<1000
23195,2020-06-23,2020,Outside,500,500<1000
23196,2020-06-23,2020,Other,622.24,500<1000
23197,2020-06-20,2020,Apartment,200,<500
23198,2020-06-22,2020,House,1000,1000<1500
23199,2020-06-22,2020,Apartment,1000,1000<1500
23200,2020-06-17,2020,Outside,860,500<1000
23202,2020-06-19,2020,Apartment,200,<500
23203,2020-06-19,2020,Apartment,400,<500
23204,2020-06-20,2020,Apartment,1049,1000<1500
23205,2020-06-23,2020,Outside,700,500<1000
23206,2020-06-21,2020,Apartment,800,500<1000
23207,2020-06-18,2020,Apartment,200,<500
23208,2020-06-22,2020,Other,250,<500
23210,2020-06-23,2020,Outside,270,<500
23211,2020-06-24,2020,House,400,<500
23212,2020-06-23,2020,Apartment,2450,2000<
23214,2020-06-24,2020,Outside,1800,1500<2000
23216,2020-06-10,2020,House,500,500<1000
23219,2020-06-24,2020,Other,469.99,<500
23220,2020-04-02,2020,Apartment,1000,1000<1500
23221,2020-06-21,2020,Outside,800,500<1000
23222,2020-06-23,2020,Commercial,600,500<1000
23224,2020-06-24,2020,Apartment,310,<500
23225,2020-06-24,2020,Outside,4200,2000<
23226,2020-06-24,2020,Other,200,<500
23227,2020-06-22,2020,Apartment,485,<500
23228,2020-06-23,2020,Outside,2100,2000<
23229,2020-06-22,2020,Commercial,400,<500
23230,2020-06-23,2020,Other,1500,1500<2000
23231,2020-06-24,2020,Outside,700,500<1000
23233,2020-06-25,2020,Apartment,2500,2000<
23234,2020-06-24,2020,Apartment,1000,1000<1500
23235,2020-06-25,2020,Apartment,4300,2000<
23236,2020-06-20,2020,Apartment,300,<500
23237,2020-06-12,2020,Outside,600,500<1000
23238,2020-06-06,2020,Apartment,1100,1000<1500
23239,2020-06-25,2020,Apartment,4300,2000<
23240,2020-06-24,2020,Outside,5000,2000<
23241,2020-06-20,2020,Outside,200,<500
23242,2020-06-25,2020,Apartment,1799,1500<2000
23243,2020-06-18,2020,Outside,3202.52,2000<
23244,2020-06-24,2020,House,2700,2000<
23245,2020-06-24,2020,House,300,<500
23246,2020-06-23,2020,House,120,<500
23247,2020-06-22,2020,Outside,440,<500
23248,2020-02-01,2020,Apartment,1000,1000<1500
23249,2020-06-25,2020,Outside,2800,2000<
23250,2020-06-25,2020,Apartment,1500,1500<2000
23251,2020-02-01,2020,Apartment,1200,1000<1500
23252,2020-06-03,2020,Commercial,110,<500
23253,2020-06-25,2020,Outside,2500,2000<
23254,2020-06-25,2020,Outside,138,<500
23255,2020-06-16,2020,House,12000,2000<
23256,2020-06-16,2020,House,8000,2000<
23257,2020-06-20,2020,Apartment,1200,1000<1500
23258,2020-06-26,2020,Outside,1100,1000<1500
23259,2020-06-26,2020,Outside,1000,1000<1500
23260,2020-06-25,2020,Apartment,800,500<1000
23261,2020-06-26,2020,Outside,1200,1000<1500
23262,2020-06-16,2020,House,15000,2000<
23263,2020-06-26,2020,Outside,500,500<1000
23264,2020-06-26,2020,House,3000,2000<
23265,2020-06-25,2020,Apartment,800,500<1000
23266,2020-06-25,2020,Outside,500,500<1000
23267,2020-06-22,2020,Outside,150,<500
23268,2020-06-26,2020,Apartment,1000,1000<1500
23269,2020-06-26,2020,Other,1000,1000<1500
23270,2020-06-25,2020,Apartment,800,500<1000
23271,2020-06-25,2020,Outside,900,500<1000
23272,2020-06-26,2020,Outside,700,500<1000
23273,2020-06-27,2020,House,349,<500
23274,2020-06-26,2020,Other,480,<500
23276,2020-06-26,2020,Apartment,1000,1000<1500
23277,2020-06-27,2020,Outside,600,500<1000
23278,2020-06-27,2020,Outside,360,<500
23279,2020-06-27,2020,Outside,700,500<1000
23280,2020-06-16,2020,Apartment,650,500<1000
23281,2020-06-27,2020,Apartment,300,<500
23282,2020-06-17,2020,Commercial,446.35,<500
23283,2020-06-26,2020,Outside,300,<500
23284,2020-06-20,2020,Apartment,500,500<1000
23285,2020-06-27,2020,House,800,500<1000
23286,2020-06-27,2020,House,700,500<1000
23287,2020-06-28,2020,Outside,700,500<1000
23288,2020-06-28,2020,Commercial,900,500<1000
23289,2020-06-27,2020,House,2000,2000<
23290,2020-06-28,2020,Apartment,300,<500
23292,2020-06-26,2020,Apartment,800,500<1000
23293,2020-06-28,2020,House,400,<500
23294,2020-06-26,2020,Apartment,804,500<1000
23295,2020-06-28,2020,House,363.61,<500
23298,2020-06-28,2020,Other,800,500<1000
23300,2020-06-28,2020,Other,1000,1000<1500
23301,2020-06-23,2020,Transit,550,500<1000
23302,2020-06-29,2020,Commercial,3400,2000<
23303,2020-06-27,2020,Other,750,500<1000
23304,2020-06-29,2020,House,3850,2000<
23306,2020-06-28,2020,Other,800,500<1000
23307,2020-06-29,2020,Outside,150,<500
23308,2020-06-27,2020,House,450,<500
23309,2020-06-23,2020,Outside,350,<500
23310,2020-06-17,2020,Educational,400,<500
23312,2020-06-26,2020,Outside,150,<500
23314,2020-06-26,2020,Apartment,1100,1000<1500
23315,2020-06-26,2020,Apartment,1100,1000<1500
23316,2020-06-29,2020,Outside,1500,1500<2000
23317,2020-06-30,2020,Other,8000,2000<
23318,2020-06-20,2020,Apartment,800,500<1000
23319,2020-06-29,2020,Commercial,1000,1000<1500
23320,2020-06-29,2020,Apartment,2500,2000<
23321,2020-06-29,2020,Outside,1000,1000<1500
23322,2020-06-29,2020,Other,499,<500
23323,2020-06-29,2020,Other,1700,1500<2000
23324,2020-06-28,2020,Apartment,550,500<1000
23325,2020-06-30,2020,Outside,1500,1500<2000
23326,2020-06-30,2020,Other,15000,2000<
23327,2020-06-30,2020,Other,150,<500
23329,2020-06-30,2020,Other,500,500<1000
23330,2020-06-26,2020,Apartment,750,500<1000
23331,2020-06-29,2020,Outside,600,500<1000
23332,2020-06-30,2020,Other,3000,2000<
23333,2020-06-30,2020,Other,30000,2000<
23334,2020-06-30,2020,Outside,1300,1000<1500
23335,2020-06-29,2020,Apartment,500,500<1000
23336,2020-06-29,2020,Apartment,2000,2000<
23337,2020-07-01,2020,Apartment,3200,2000<
23338,2020-06-29,2020,Outside,1000,1000<1500
23340,2020-06-30,2020,Other,1000,1000<1500
23341,2020-06-25,2020,Apartment,150,<500
23342,2020-06-30,2020,Other,200,<500
23343,2020-06-20,2020,Apartment,4000,2000<
23344,2020-07-01,2020,Outside,1245,1000<1500
23345,2020-07-01,2020,House,350,<500
23346,2020-06-17,2020,Apartment,600,500<1000
23347,2020-06-20,2020,Apartment,2500,2000<
23348,2020-06-30,2020,House,800,500<1000
23349,2020-07-01,2020,Apartment,1000,1000<1500
23350,2020-06-28,2020,Apartment,180,<500
23351,2020-07-02,2020,House,144.99,<500
23352,2020-02-21,2020,Educational,1000,1000<1500
23353,2020-07-01,2020,Apartment,800,500<1000
23354,2020-07-01,2020,Apartment,800,500<1000
23355,2020-06-29,2020,Outside,500,500<1000
23356,2020-05-01,2020,Other,1800,1500<2000
23357,2020-07-02,2020,House,118,<500
23359,2020-07-01,2020,Outside,550,500<1000
23360,2020-07-02,2020,Apartment,800,500<1000
23361,2020-07-03,2020,Outside,677.99,500<1000
23362,2020-06-13,2020,Apartment,200,<500
23363,2020-07-03,2020,Apartment,1000,1000<1500
23364,2020-07-02,2020,Apartment,700,500<1000
23365,2020-06-13,2020,Apartment,190,<500
23366,2020-06-28,2020,Apartment,500,500<1000
23368,2020-07-03,2020,Apartment,1000,1000<1500
23370,2020-07-03,2020,Apartment,300,<500
23371,2020-07-02,2020,Outside,1807.99,1500<2000
23372,2020-07-03,2020,Other,2000,2000<
23373,2020-07-03,2020,Apartment,350,<500
23374,2020-07-04,2020,Outside,679,500<1000
23375,2020-07-03,2020,Apartment,500,500<1000
23376,2020-07-04,2020,Outside,800,500<1000
23377,2020-07-04,2020,Outside,750,500<1000
23378,2020-05-31,2020,Apartment,500,500<1000
23379,2020-07-04,2020,Commercial,1000,1000<1500
23380,2020-06-23,2020,Apartment,200,<500
23381,2020-07-03,2020,Outside,1500,1500<2000
23382,2020-07-03,2020,Transit,450,<500
23383,2020-07-03,2020,Outside,675,500<1000
23384,2020-07-03,2020,House,500,500<1000
23385,2020-07-04,2020,Outside,550,500<1000
23386,2020-06-05,2020,Apartment,700,500<1000
23387,2020-06-23,2020,Apartment,282.49,<500
23388,2020-07-01,2020,Outside,500,500<1000
23389,2020-07-05,2020,House,800,500<1000
23390,2020-07-03,2020,Apartment,1000,1000<1500
23391,2020-07-05,2020,Commercial,459,<500
23392,2020-06-29,2020,Outside,800,500<1000
23393,2020-07-05,2020,Commercial,198,<500
23394,2020-07-03,2020,Transit,1000,1000<1500
23395,2020-07-05,2020,House,800,500<1000
23396,2020-06-29,2020,Outside,800,500<1000
23397,2020-07-05,2020,Transit,512.99,500<1000
23398,2020-07-01,2020,Other,600,500<1000
23399,2020-07-05,2020,House,500,500<1000
23400,2020-07-04,2020,Outside,75,<500
23402,2020-07-05,2020,Apartment,2000,2000<
23403,2020-06-30,2020,Commercial,539,500<1000
23404,2020-06-17,2020,Apartment,250,<500
23405,2020-07-05,2020,House,1800,1500<2000
23406,2020-06-29,2020,Other,372.88,<500
23407,2020-07-01,2020,Other,500,500<1000
23408,2020-07-05,2020,Outside,109.99,<500
23409,2020-07-05,2020,House,600,500<1000
23410,2020-07-06,2020,Apartment,567,500<1000
23411,2020-07-05,2020,Apartment,1200,1000<1500
23412,2020-07-06,2020,Apartment,200,<500
23413,2020-07-05,2020,Outside,800,500<1000
23414,2020-06-29,2020,House,1200,1000<1500
23415,2020-07-04,2020,Outside,700,500<1000
23416,2020-06-22,2020,Apartment,1000,1000<1500
23417,2020-07-05,2020,House,200,<500
23418,2020-07-03,2020,Outside,700,500<1000
23419,2020-07-06,2020,Commercial,1200,1000<1500
23420,2020-06-29,2020,House,1200,1000<1500
23421,2020-06-12,2020,Apartment,600,500<1000
23422,2020-07-01,2020,Apartment,900,500<1000
23423,2020-07-03,2020,House,350,<500
23424,2020-07-05,2020,Apartment,300,<500
23426,2020-07-06,2020,Apartment,567,500<1000
23427,2020-07-06,2020,Commercial,949,500<1000
23428,2020-07-06,2020,Apartment,559,500<1000
23429,2020-07-01,2020,Apartment,350,<500
23430,2020-07-05,2020,Apartment,700,500<1000
23431,2020-07-06,2020,Apartment,567,500<1000
23434,2020-06-29,2020,Outside,500,500<1000
23435,2020-07-06,2020,Apartment,559,500<1000
23436,2020-07-05,2020,Apartment,600,500<1000
23437,2020-07-06,2020,Other,499,<500
23438,2020-07-05,2020,Apartment,400,<500
23439,2020-07-02,2020,Other,300,<500
23440,2020-07-05,2020,Commercial,1250,1000<1500
23441,2020-06-22,2020,Apartment,550,500<1000
23442,2020-06-17,2020,Apartment,900,500<1000
23443,2020-07-06,2020,Apartment,700,500<1000
23444,2020-06-07,2020,Apartment,926,500<1000
23445,2020-07-06,2020,Outside,370,<500
23446,2020-07-01,2020,Apartment,400,<500
23447,2020-07-07,2020,Commercial,900,500<1000
23448,2020-07-03,2020,Other,400,<500
23449,2020-07-04,2020,Apartment,700,500<1000
23450,2020-07-06,2020,Outside,800,500<1000
23451,2020-06-26,2020,Apartment,700,500<1000
23452,2019-07-07,2019,Apartment,1500,1500<2000
23453,2020-07-06,2020,Apartment,700,500<1000
23454,2020-07-02,2020,Other,700,500<1000
23455,2020-07-07,2020,Outside,1200,1000<1500
23456,2020-07-03,2020,Educational,155,<500
23457,2020-07-05,2020,Apartment,800,500<1000
23458,2020-07-06,2020,Outside,500,500<1000
23459,2020-06-24,2020,Apartment,600,500<1000
23460,2020-07-05,2020,Apartment,300,<500
23461,2020-07-06,2020,Outside,1000,1000<1500
23462,2020-07-06,2020,Other,200,<500
23463,2020-07-05,2020,Commercial,1250,1000<1500
23464,2020-07-07,2020,House,600,500<1000
23465,2020-06-14,2020,Commercial,2711.94,2000<
23466,2020-07-04,2020,Outside,300,<500
23467,2020-07-08,2020,Apartment,750,500<1000
23468,2020-07-08,2020,Outside,400,<500
23471,2020-06-09,2020,Apartment,2485.99,2000<
23472,2020-06-14,2020,Commercial,2259.94,2000<
23474,2020-07-04,2020,Apartment,299.99,<500
23475,2020-07-06,2020,Apartment,800,500<1000
23476,2020-07-07,2020,Apartment,1475,1000<1500
23477,2020-07-08,2020,Outside,1800,1500<2000
23478,2020-06-14,2020,Commercial,1468.94,1000<1500
23479,2020-07-09,2020,Outside,1400,1000<1500
23480,2020-07-09,2020,House,1800,1500<2000
23481,2020-07-06,2020,Outside,600,500<1000
23482,2020-07-09,2020,Outside,1400,1000<1500
23483,2020-07-09,2020,Commercial,450,<500
23484,2020-07-01,2020,House,2000,2000<
23485,2020-07-01,2020,Outside,400,<500
23486,2020-07-09,2020,Outside,330,<500
23487,2020-07-09,2020,Other,1200,1000<1500
23488,2020-07-09,2020,Other,700,500<1000
23489,2020-07-09,2020,Commercial,450,<500
23490,2020-07-09,2020,Outside,1200,1000<1500
23491,2020-07-06,2020,Commercial,1000,1000<1500
23492,2020-07-08,2020,Apartment,299,<500
23493,2020-07-09,2020,Other,300,<500
23494,2020-07-06,2020,Outside,1400,1000<1500
23495,2020-07-01,2020,Outside,200,<500
23496,2020-07-09,2020,Apartment,700,500<1000
23497,2020-07-08,2020,Apartment,600,500<1000
23498,2019-08-28,2019,Apartment,2000,2000<
23499,2020-07-07,2020,House,1000,1000<1500
23500,2020-06-29,2020,Outside,350,<500
23501,2020-07-10,2020,Outside,600,500<1000
23502,2020-07-09,2020,Apartment,459,<500
23503,2019-08-28,2019,Apartment,1800,1500<2000
23504,2020-06-13,2020,House,2700,2000<
23505,2020-06-29,2020,Outside,350,<500
23506,2020-06-13,2020,House,2000,2000<
23507,2020-07-02,2020,Apartment,150,<500
23508,2020-07-06,2020,Outside,2000,2000<
23509,2020-06-20,2020,Apartment,500,500<1000
23510,2020-07-09,2020,Transit,367,<500
23511,2020-07-08,2020,Educational,50,<500
23512,2020-07-07,2020,Apartment,300,<500
23513,2020-07-09,2020,Apartment,2000,2000<
23514,2020-07-10,2020,Apartment,215,<500
23515,2020-07-09,2020,Apartment,500,500<1000
23516,2020-07-11,2020,Other,800,500<1000
23518,2020-07-11,2020,Other,800,500<1000
23519,2020-07-11,2020,Other,800,500<1000
23521,2020-07-11,2020,Apartment,6000,2000<
23522,2020-07-10,2020,Apartment,300,<500
23523,2020-07-10,2020,Apartment,1388.77,1000<1500
23524,2020-07-09,2020,House,800,500<1000
